junction,timestamp,avg_speed,vehicle_count
Waiyaki Way - Westlands,1/5/2025 3:15,53,73
Ngong Road - Adams Arcade,1/5/2025 3:15,35,57
Jogoo Road - City Stadium,1/5/2025 3:15,47,63
Thika Road - Muthaiga,1/5/2025 3:30,57,87
Uhuru Highway - Haile Selassie,1/5/2025 3:30,45,94
Waiyaki Way - Westlands,1/5/2025 3:30,45,106
Ngong Road - Adams Arcade,1/5/2025 3:30,37,89
Jogoo Road - City Stadium,1/5/2025 3:30,58,97
Thika Road - Muthaiga,1/5/2025 3:45,56,98
Uhuru Highway - Haile Selassie,1/5/2025 3:45,53,113
Waiyaki Way - Westlands,1/5/2025 3:45,47,100
Ngong Road - Adams Arcade,1/5/2025 3:45,46,82
Jogoo Road - City Stadium,1/5/2025 3:45,39,80
Thika Road - Muthaiga,1/5/2025 4:00,47,69
Uhuru Highway - Haile Selassie,1/5/2025 4:00,56,91
Waiyaki Way - Westlands,1/5/2025 4:00,54,86
Ngong Road - Adams Arcade,1/5/2025 4:00,29,85
Jogoo Road - City Stadium,1/5/2025 4:00,54,104
Thika Road - Muthaiga,1/5/2025 4:15,63,75
Uhuru Highway - Haile Selassie,1/5/2025 4:15,55,97
Waiyaki Way - Westlands,1/5/2025 4:15,35,81
Ngong Road - Adams Arcade,1/5/2025 4:15,44,79
Jogoo Road - City Stadium,1/5/2025 4:15,38,89
Thika Road - Muthaiga,1/5/2025 4:30,62,84
Uhuru Highway - Haile Selassie,1/5/2025 4:30,56,109
Waiyaki Way - Westlands,1/5/2025 4:30,59,89
Ngong Road - Adams Arcade,1/5/2025 4:30,48,67
Jogoo Road - City Stadium,1/5/2025 4:30,51,112
Thika Road - Muthaiga,1/5/2025 4:45,55,86
Uhuru Highway - Haile Selassie,1/5/2025 4:45,43,125
Waiyaki Way - Westlands,1/5/2025 4:45,46,85
Ngong Road - Adams Arcade,1/5/2025 4:45,48,103
Jogoo Road - City Stadium,1/5/2025 4:45,45,80
Thika Road - Muthaiga,1/5/2025 5:00,54,80
Uhuru Highway - Haile Selassie,1/5/2025 5:00,44,124
Waiyaki Way - Westlands,1/5/2025 5:00,56,124
Ngong Road - Adams Arcade,1/5/2025 5:00,41,101
Jogoo Road - City Stadium,1/5/2025 5:00,36,92
Thika Road - Muthaiga,1/5/2025 5:15,63,82
Uhuru Highway - Haile Selassie,1/5/2025 5:15,46,129
Waiyaki Way - Westlands,1/5/2025 5:15,48,94
Ngong Road - Adams Arcade,1/5/2025 5:15,49,64
Jogoo Road - City Stadium,1/5/2025 5:15,46,84
Thika Road - Muthaiga,1/5/2025 5:30,53,83
Uhuru Highway - Haile Selassie,1/5/2025 5:30,53,109
Waiyaki Way - Westlands,1/5/2025 5:30,44,94
Ngong Road - Adams Arcade,1/5/2025 5:30,58,89
Jogoo Road - City Stadium,1/5/2025 5:30,55,97
Thika Road - Muthaiga,1/5/2025 5:45,61,69
Uhuru Highway - Haile Selassie,1/5/2025 5:45,43,93
Waiyaki Way - Westlands,1/5/2025 5:45,59,88
Ngong Road - Adams Arcade,1/5/2025 5:45,46,99
Jogoo Road - City Stadium,1/5/2025 5:45,46,72
Thika Road - Muthaiga,1/5/2025 6:00,61,94
Uhuru Highway - Haile Selassie,1/5/2025 6:00,47,82
Waiyaki Way - Westlands,1/5/2025 6:00,54,99
Ngong Road - Adams Arcade,1/5/2025 6:00,43,52
Jogoo Road - City Stadium,1/5/2025 6:00,54,97
Thika Road - Muthaiga,1/5/2025 6:15,64,100
Uhuru Highway - Haile Selassie,1/5/2025 6:15,39,98
Waiyaki Way - Westlands,1/5/2025 6:15,58,94
Ngong Road - Adams Arcade,1/5/2025 6:15,50,105
Jogoo Road - City Stadium,1/5/2025 6:15,51,101
Thika Road - Muthaiga,1/5/2025 6:30,58,81
Uhuru Highway - Haile Selassie,1/5/2025 6:30,47,135
Waiyaki Way - Westlands,1/5/2025 6:30,47,124
Ngong Road - Adams Arcade,1/5/2025 6:30,33,104
Jogoo Road - City Stadium,1/5/2025 6:30,42,103
Thika Road - Muthaiga,1/5/2025 6:45,61,68
Uhuru Highway - Haile Selassie,1/5/2025 6:45,48,125
Waiyaki Way - Westlands,1/5/2025 6:45,49,77
Ngong Road - Adams Arcade,1/5/2025 6:45,49,83
Jogoo Road - City Stadium,1/5/2025 6:45,47,109
Thika Road - Muthaiga,1/5/2025 7:00,39,171
Uhuru Highway - Haile Selassie,1/5/2025 7:00,21,170
Waiyaki Way - Westlands,1/5/2025 7:00,28,156
Ngong Road - Adams Arcade,1/5/2025 7:00,31,150
Jogoo Road - City Stadium,1/5/2025 7:00,31,134
Thika Road - Muthaiga,1/5/2025 7:15,49,154
Uhuru Highway - Haile Selassie,1/5/2025 7:15,40,189
Waiyaki Way - Westlands,1/5/2025 7:15,34,160
Ngong Road - Adams Arcade,1/5/2025 7:15,17,154
Jogoo Road - City Stadium,1/5/2025 7:15,23,146
Thika Road - Muthaiga,1/5/2025 7:30,47,149
Uhuru Highway - Haile Selassie,1/5/2025 7:30,15,167
Waiyaki Way - Westlands,1/5/2025 7:30,38,153
Ngong Road - Adams Arcade,1/5/2025 7:30,31,144
Jogoo Road - City Stadium,1/5/2025 7:30,19,147
Thika Road - Muthaiga,1/5/2025 7:45,30,151
Uhuru Highway - Haile Selassie,1/5/2025 7:45,38,208
Waiyaki Way - Westlands,1/5/2025 7:45,26,151
Ngong Road - Adams Arcade,1/5/2025 7:45,26,134
Jogoo Road - City Stadium,1/5/2025 7:45,31,168
Thika Road - Muthaiga,1/5/2025 8:00,52,133
Uhuru Highway - Haile Selassie,1/5/2025 8:00,40,176
Waiyaki Way - Westlands,1/5/2025 8:00,34,150
Ngong Road - Adams Arcade,1/5/2025 8:00,13,140
Jogoo Road - City Stadium,1/5/2025 8:00,40,182
Thika Road - Muthaiga,1/5/2025 8:15,28,138
Uhuru Highway - Haile Selassie,1/5/2025 8:15,35,181
Waiyaki Way - Westlands,1/5/2025 8:15,32,165
Ngong Road - Adams Arcade,1/5/2025 8:15,39,143
Jogoo Road - City Stadium,1/5/2025 8:15,21,160
Thika Road - Muthaiga,1/5/2025 8:30,50,164
Uhuru Highway - Haile Selassie,1/5/2025 8:30,25,223
Waiyaki Way - Westlands,1/5/2025 8:30,14,163
Ngong Road - Adams Arcade,1/5/2025 8:30,23,144
Jogoo Road - City Stadium,1/5/2025 8:30,23,180
Thika Road - Muthaiga,1/5/2025 8:45,33,118
Uhuru Highway - Haile Selassie,1/5/2025 8:45,40,146
Waiyaki Way - Westlands,1/5/2025 8:45,31,129
Ngong Road - Adams Arcade,1/5/2025 8:45,25,104
Jogoo Road - City Stadium,1/5/2025 8:45,32,176
Thika Road - Muthaiga,1/5/2025 9:00,37,131
Uhuru Highway - Haile Selassie,1/5/2025 9:00,38,176
Waiyaki Way - Westlands,1/5/2025 9:00,35,139
Ngong Road - Adams Arcade,1/5/2025 9:00,23,95
Jogoo Road - City Stadium,1/5/2025 9:00,35,144
Thika Road - Muthaiga,1/5/2025 9:15,26,144
Uhuru Highway - Haile Selassie,1/5/2025 9:15,35,161
Waiyaki Way - Westlands,1/5/2025 9:15,26,158
Ngong Road - Adams Arcade,1/5/2025 9:15,33,128
Jogoo Road - City Stadium,1/5/2025 9:15,29,144
Thika Road - Muthaiga,1/5/2025 9:30,26,176
Uhuru Highway - Haile Selassie,1/5/2025 9:30,40,148
Waiyaki Way - Westlands,1/5/2025 9:30,28,149
Ngong Road - Adams Arcade,1/5/2025 9:30,26,124
Jogoo Road - City Stadium,1/5/2025 9:30,36,175
Thika Road - Muthaiga,1/5/2025 9:45,26,156
Uhuru Highway - Haile Selassie,1/5/2025 9:45,11,158
Waiyaki Way - Westlands,1/5/2025 9:45,38,147
Ngong Road - Adams Arcade,1/5/2025 9:45,26,143
Jogoo Road - City Stadium,1/5/2025 9:45,24,151
Thika Road - Muthaiga,1/5/2025 10:00,66,93
Uhuru Highway - Haile Selassie,1/5/2025 10:00,57,85
Waiyaki Way - Westlands,1/5/2025 10:00,46,113
Ngong Road - Adams Arcade,1/5/2025 10:00,67,95
Jogoo Road - City Stadium,1/5/2025 10:00,51,93
Thika Road - Muthaiga,1/5/2025 10:15,61,78
Uhuru Highway - Haile Selassie,1/5/2025 10:15,56,116
Waiyaki Way - Westlands,1/5/2025 10:15,51,84
Ngong Road - Adams Arcade,1/5/2025 10:15,48,106
Jogoo Road - City Stadium,1/5/2025 10:15,46,109
Thika Road - Muthaiga,1/5/2025 10:30,62,101
Uhuru Highway - Haile Selassie,1/5/2025 10:30,57,95
Waiyaki Way - Westlands,1/5/2025 10:30,44,85
Ngong Road - Adams Arcade,1/5/2025 10:30,47,87
Jogoo Road - City Stadium,1/5/2025 10:30,56,77
Thika Road - Muthaiga,1/5/2025 10:45,54,98
Uhuru Highway - Haile Selassie,1/5/2025 10:45,53,86
Waiyaki Way - Westlands,1/5/2025 10:45,50,93
Ngong Road - Adams Arcade,1/5/2025 10:45,28,79
Jogoo Road - City Stadium,1/5/2025 10:45,45,89
Thika Road - Muthaiga,1/5/2025 11:00,54,99
Uhuru Highway - Haile Selassie,1/5/2025 11:00,39,135
Waiyaki Way - Westlands,1/5/2025 11:00,48,119
Ngong Road - Adams Arcade,1/5/2025 11:00,45,97
Jogoo Road - City Stadium,1/5/2025 11:00,44,112
Thika Road - Muthaiga,1/5/2025 11:15,71,73
Uhuru Highway - Haile Selassie,1/5/2025 11:15,56,108
Waiyaki Way - Westlands,1/5/2025 11:15,41,118
Ngong Road - Adams Arcade,1/5/2025 11:15,40,93
Jogoo Road - City Stadium,1/5/2025 11:15,48,93
Thika Road - Muthaiga,1/5/2025 11:30,53,67
Uhuru Highway - Haile Selassie,1/5/2025 11:30,62,130
Waiyaki Way - Westlands,1/5/2025 11:30,51,99
Ngong Road - Adams Arcade,1/5/2025 11:30,55,80
Jogoo Road - City Stadium,1/5/2025 11:30,49,91
Thika Road - Muthaiga,1/5/2025 11:45,53,107
Uhuru Highway - Haile Selassie,1/5/2025 11:45,42,133
Waiyaki Way - Westlands,1/5/2025 11:45,47,124
Ngong Road - Adams Arcade,1/5/2025 11:45,29,81
Jogoo Road - City Stadium,1/5/2025 11:45,39,88
Thika Road - Muthaiga,1/5/2025 12:00,58,80
Uhuru Highway - Haile Selassie,1/5/2025 12:00,56,124
Waiyaki Way - Westlands,1/5/2025 12:00,41,104
Ngong Road - Adams Arcade,1/5/2025 12:00,59,71
Jogoo Road - City Stadium,1/5/2025 12:00,61,83
Thika Road - Muthaiga,1/5/2025 12:15,60,86
Uhuru Highway - Haile Selassie,1/5/2025 12:15,65,126
Waiyaki Way - Westlands,1/5/2025 12:15,46,98
Ngong Road - Adams Arcade,1/5/2025 12:15,47,84
Jogoo Road - City Stadium,1/5/2025 12:15,48,108
Thika Road - Muthaiga,1/5/2025 12:30,73,99
Uhuru Highway - Haile Selassie,1/5/2025 12:30,57,115
Waiyaki Way - Westlands,1/5/2025 12:30,28,77
Ngong Road - Adams Arcade,1/5/2025 12:30,44,90
Jogoo Road - City Stadium,1/5/2025 12:30,49,87
Thika Road - Muthaiga,1/5/2025 12:45,69,89
Uhuru Highway - Haile Selassie,1/5/2025 12:45,49,111
Waiyaki Way - Westlands,1/5/2025 12:45,48,114
Ngong Road - Adams Arcade,1/5/2025 12:45,41,92
Jogoo Road - City Stadium,1/5/2025 12:45,48,85
Thika Road - Muthaiga,1/5/2025 13:00,63,90
Uhuru Highway - Haile Selassie,1/5/2025 13:00,40,105
Waiyaki Way - Westlands,1/5/2025 13:00,56,93
Ngong Road - Adams Arcade,1/5/2025 13:00,43,80
Jogoo Road - City Stadium,1/5/2025 13:00,42,109
Thika Road - Muthaiga,1/5/2025 13:15,58,66
Uhuru Highway - Haile Selassie,1/5/2025 13:15,47,102
Waiyaki Way - Westlands,1/5/2025 13:15,53,97
Ngong Road - Adams Arcade,1/5/2025 13:15,47,84
Jogoo Road - City Stadium,1/5/2025 13:15,45,122
Thika Road - Muthaiga,1/5/2025 13:30,55,94
Uhuru Highway - Haile Selassie,1/5/2025 13:30,50,97
Waiyaki Way - Westlands,1/5/2025 13:30,52,92
Ngong Road - Adams Arcade,1/5/2025 13:30,39,120
Jogoo Road - City Stadium,1/5/2025 13:30,47,88
Thika Road - Muthaiga,1/5/2025 13:45,62,95
Uhuru Highway - Haile Selassie,1/5/2025 13:45,35,129
Waiyaki Way - Westlands,1/5/2025 13:45,46,64
Ngong Road - Adams Arcade,1/5/2025 13:45,32,101
Jogoo Road - City Stadium,1/5/2025 13:45,52,49
Thika Road - Muthaiga,1/5/2025 14:00,51,93
Uhuru Highway - Haile Selassie,1/5/2025 14:00,47,95
Waiyaki Way - Westlands,1/5/2025 14:00,44,101
Ngong Road - Adams Arcade,1/5/2025 14:00,22,92
Jogoo Road - City Stadium,1/5/2025 14:00,38,82
Thika Road - Muthaiga,1/5/2025 14:15,55,86
Uhuru Highway - Haile Selassie,1/5/2025 14:15,40,121
Waiyaki Way - Westlands,1/5/2025 14:15,54,100
Ngong Road - Adams Arcade,1/5/2025 14:15,41,112
Jogoo Road - City Stadium,1/5/2025 14:15,33,99
Thika Road - Muthaiga,1/5/2025 14:30,66,54
Uhuru Highway - Haile Selassie,1/5/2025 14:30,64,109
Waiyaki Way - Westlands,1/5/2025 14:30,54,79
Ngong Road - Adams Arcade,1/5/2025 14:30,48,113
Jogoo Road - City Stadium,1/5/2025 14:30,48,99
Thika Road - Muthaiga,1/5/2025 14:45,70,66
Uhuru Highway - Haile Selassie,1/5/2025 14:45,59,100
Waiyaki Way - Westlands,1/5/2025 14:45,40,76
Ngong Road - Adams Arcade,1/5/2025 14:45,42,106
Jogoo Road - City Stadium,1/5/2025 14:45,47,116
Thika Road - Muthaiga,1/5/2025 15:00,67,62
Uhuru Highway - Haile Selassie,1/5/2025 15:00,60,101
Waiyaki Way - Westlands,1/5/2025 15:00,37,100
Ngong Road - Adams Arcade,1/5/2025 15:00,62,87
Jogoo Road - City Stadium,1/5/2025 15:00,47,102
Thika Road - Muthaiga,1/5/2025 15:15,61,106
Uhuru Highway - Haile Selassie,1/5/2025 15:15,46,113
Waiyaki Way - Westlands,1/5/2025 15:15,58,103
Ngong Road - Adams Arcade,1/5/2025 15:15,56,72
Jogoo Road - City Stadium,1/5/2025 15:15,40,93
Thika Road - Muthaiga,1/5/2025 15:30,57,104
Uhuru Highway - Haile Selassie,1/5/2025 15:30,52,121
Waiyaki Way - Westlands,1/5/2025 15:30,53,99
Ngong Road - Adams Arcade,1/5/2025 15:30,29,89
Jogoo Road - City Stadium,1/5/2025 15:30,55,78
Thika Road - Muthaiga,1/5/2025 15:45,55,88
Uhuru Highway - Haile Selassie,1/5/2025 15:45,46,89
Waiyaki Way - Westlands,1/5/2025 15:45,49,69
Ngong Road - Adams Arcade,1/5/2025 15:45,37,76
Jogoo Road - City Stadium,1/5/2025 15:45,50,93
Thika Road - Muthaiga,1/5/2025 16:00,25,175
Uhuru Highway - Haile Selassie,1/5/2025 16:00,42,193
Waiyaki Way - Westlands,1/5/2025 16:00,32,148
Ngong Road - Adams Arcade,1/5/2025 16:00,29,129
Jogoo Road - City Stadium,1/5/2025 16:00,34,174
Thika Road - Muthaiga,1/5/2025 16:15,34,151
Uhuru Highway - Haile Selassie,1/5/2025 16:15,32,153
Waiyaki Way - Westlands,1/5/2025 16:15,19,178
Ngong Road - Adams Arcade,1/5/2025 16:15,29,120
Jogoo Road - City Stadium,1/5/2025 16:15,23,137
Thika Road - Muthaiga,1/5/2025 16:30,26,137
Uhuru Highway - Haile Selassie,1/5/2025 16:30,40,161
Waiyaki Way - Westlands,1/5/2025 16:30,18,140
Ngong Road - Adams Arcade,1/5/2025 16:30,33,126
Jogoo Road - City Stadium,1/5/2025 16:30,26,149
Thika Road - Muthaiga,1/5/2025 16:45,23,144
Uhuru Highway - Haile Selassie,1/5/2025 16:45,37,183
Waiyaki Way - Westlands,1/5/2025 16:45,39,153
Ngong Road - Adams Arcade,1/5/2025 16:45,37,119
Jogoo Road - City Stadium,1/5/2025 16:45,27,154
Thika Road - Muthaiga,1/5/2025 17:00,36,143
Uhuru Highway - Haile Selassie,1/5/2025 17:00,25,194
Waiyaki Way - Westlands,1/5/2025 17:00,39,148
Ngong Road - Adams Arcade,1/5/2025 17:00,35,127
Jogoo Road - City Stadium,1/5/2025 17:00,26,177
Thika Road - Muthaiga,1/5/2025 17:15,28,154
Uhuru Highway - Haile Selassie,1/5/2025 17:15,35,187
Waiyaki Way - Westlands,1/5/2025 17:15,26,167
Ngong Road - Adams Arcade,1/5/2025 17:15,32,111
Jogoo Road - City Stadium,1/5/2025 17:15,27,121
Thika Road - Muthaiga,1/5/2025 17:30,39,158
Uhuru Highway - Haile Selassie,1/5/2025 17:30,42,205
Waiyaki Way - Westlands,1/5/2025 17:30,31,150
Ngong Road - Adams Arcade,1/5/2025 17:30,15,135
Jogoo Road - City Stadium,1/5/2025 17:30,25,137
Thika Road - Muthaiga,1/5/2025 17:45,37,113
Uhuru Highway - Haile Selassie,1/5/2025 17:45,20,172
Waiyaki Way - Westlands,1/5/2025 17:45,36,166
Ngong Road - Adams Arcade,1/5/2025 17:45,25,139
Jogoo Road - City Stadium,1/5/2025 17:45,35,160
Thika Road - Muthaiga,1/5/2025 18:00,30,148
Uhuru Highway - Haile Selassie,1/5/2025 18:00,43,180
Waiyaki Way - Westlands,1/5/2025 18:00,48,151
Ngong Road - Adams Arcade,1/5/2025 18:00,28,128
Jogoo Road - City Stadium,1/5/2025 18:00,31,141
Thika Road - Muthaiga,1/5/2025 18:15,33,117
Uhuru Highway - Haile Selassie,1/5/2025 18:15,35,159
Waiyaki Way - Westlands,1/5/2025 18:15,36,174
Ngong Road - Adams Arcade,1/5/2025 18:15,44,100
Jogoo Road - City Stadium,1/5/2025 18:15,23,156
Thika Road - Muthaiga,1/5/2025 18:30,38,146
Uhuru Highway - Haile Selassie,1/5/2025 18:30,35,165
Waiyaki Way - Westlands,1/5/2025 18:30,28,150
Ngong Road - Adams Arcade,1/5/2025 18:30,16,125
Jogoo Road - City Stadium,1/5/2025 18:30,34,154
Thika Road - Muthaiga,1/5/2025 18:45,44,151
Uhuru Highway - Haile Selassie,1/5/2025 18:45,30,180
Waiyaki Way - Westlands,1/5/2025 18:45,20,172
Ngong Road - Adams Arcade,1/5/2025 18:45,20,122
Jogoo Road - City Stadium,1/5/2025 18:45,37,168
Thika Road - Muthaiga,1/5/2025 19:00,46,151
Uhuru Highway - Haile Selassie,1/5/2025 19:00,37,162
Waiyaki Way - Westlands,1/5/2025 19:00,38,158
Ngong Road - Adams Arcade,1/5/2025 19:00,25,134
Jogoo Road - City Stadium,1/5/2025 19:00,37,160
Thika Road - Muthaiga,1/5/2025 19:15,37,133
Uhuru Highway - Haile Selassie,1/5/2025 19:15,14,160
Waiyaki Way - Westlands,1/5/2025 19:15,36,163
Ngong Road - Adams Arcade,1/5/2025 19:15,12,139
Jogoo Road - City Stadium,1/5/2025 19:15,12,146
Thika Road - Muthaiga,1/5/2025 19:30,28,164
Uhuru Highway - Haile Selassie,1/5/2025 19:30,41,194
Waiyaki Way - Westlands,1/5/2025 19:30,22,146
Ngong Road - Adams Arcade,1/5/2025 19:30,21,141
Jogoo Road - City Stadium,1/5/2025 19:30,26,153
Thika Road - Muthaiga,1/5/2025 19:45,19,117
Uhuru Highway - Haile Selassie,1/5/2025 19:45,29,179
Waiyaki Way - Westlands,1/5/2025 19:45,36,151
Ngong Road - Adams Arcade,1/5/2025 19:45,25,153
Jogoo Road - City Stadium,1/5/2025 19:45,34,146
Thika Road - Muthaiga,1/5/2025 20:00,61,69
Uhuru Highway - Haile Selassie,1/5/2025 20:00,60,118
Waiyaki Way - Westlands,1/5/2025 20:00,43,70
Ngong Road - Adams Arcade,1/5/2025 20:00,45,71
Jogoo Road - City Stadium,1/5/2025 20:00,59,102
Thika Road - Muthaiga,1/5/2025 20:15,56,82
Uhuru Highway - Haile Selassie,1/5/2025 20:15,57,127
Waiyaki Way - Westlands,1/5/2025 20:15,52,119
Ngong Road - Adams Arcade,1/5/2025 20:15,34,67
Jogoo Road - City Stadium,1/5/2025 20:15,53,71
Thika Road - Muthaiga,1/5/2025 20:30,74,107
Uhuru Highway - Haile Selassie,1/5/2025 20:30,64,122
Waiyaki Way - Westlands,1/5/2025 20:30,40,91
Ngong Road - Adams Arcade,1/5/2025 20:30,48,97
Jogoo Road - City Stadium,1/5/2025 20:30,51,96
Thika Road - Muthaiga,1/5/2025 20:45,70,94
Uhuru Highway - Haile Selassie,1/5/2025 20:45,59,129
Waiyaki Way - Westlands,1/5/2025 20:45,54,112
Ngong Road - Adams Arcade,1/5/2025 20:45,51,78
Jogoo Road - City Stadium,1/5/2025 20:45,56,74
Thika Road - Muthaiga,1/5/2025 21:00,62,72
Uhuru Highway - Haile Selassie,1/5/2025 21:00,59,97
Waiyaki Way - Westlands,1/5/2025 21:00,37,99
Ngong Road - Adams Arcade,1/5/2025 21:00,40,91
Jogoo Road - City Stadium,1/5/2025 21:00,48,108
Thika Road - Muthaiga,1/5/2025 21:15,52,95
Uhuru Highway - Haile Selassie,1/5/2025 21:15,51,101
Waiyaki Way - Westlands,1/5/2025 21:15,63,112
Ngong Road - Adams Arcade,1/5/2025 21:15,53,72
Jogoo Road - City Stadium,1/5/2025 21:15,38,62
Thika Road - Muthaiga,1/5/2025 21:30,49,75
Uhuru Highway - Haile Selassie,1/5/2025 21:30,58,86
Waiyaki Way - Westlands,1/5/2025 21:30,53,96
Ngong Road - Adams Arcade,1/5/2025 21:30,47,95
Jogoo Road - City Stadium,1/5/2025 21:30,47,104
Thika Road - Muthaiga,1/5/2025 21:45,68,72
Uhuru Highway - Haile Selassie,1/5/2025 21:45,47,101
Waiyaki Way - Westlands,1/5/2025 21:45,42,97
Ngong Road - Adams Arcade,1/5/2025 21:45,47,78
Jogoo Road - City Stadium,1/5/2025 21:45,40,100
Thika Road - Muthaiga,1/5/2025 22:00,68,82
Uhuru Highway - Haile Selassie,1/5/2025 22:00,71,117
Waiyaki Way - Westlands,1/5/2025 22:00,59,117
Ngong Road - Adams Arcade,1/5/2025 22:00,51,64
Jogoo Road - City Stadium,1/5/2025 22:00,43,94
Thika Road - Muthaiga,1/5/2025 22:15,67,92
Uhuru Highway - Haile Selassie,1/5/2025 22:15,47,117
Waiyaki Way - Westlands,1/5/2025 22:15,44,111
Ngong Road - Adams Arcade,1/5/2025 22:15,42,88
Jogoo Road - City Stadium,1/5/2025 22:15,54,91
Thika Road - Muthaiga,1/5/2025 22:30,75,74
Uhuru Highway - Haile Selassie,1/5/2025 22:30,50,82
Waiyaki Way - Westlands,1/5/2025 22:30,54,105
Ngong Road - Adams Arcade,1/5/2025 22:30,44,83
Jogoo Road - City Stadium,1/5/2025 22:30,46,101
Thika Road - Muthaiga,1/5/2025 22:45,66,110
Uhuru Highway - Haile Selassie,1/5/2025 22:45,47,123
Waiyaki Way - Westlands,1/5/2025 22:45,47,98
Ngong Road - Adams Arcade,1/5/2025 22:45,47,69
Jogoo Road - City Stadium,1/5/2025 22:45,53,86
Thika Road - Muthaiga,1/5/2025 23:00,73,73
Uhuru Highway - Haile Selassie,1/5/2025 23:00,56,96
Waiyaki Way - Westlands,1/5/2025 23:00,45,111
Ngong Road - Adams Arcade,1/5/2025 23:00,35,97
Jogoo Road - City Stadium,1/5/2025 23:00,48,116
Thika Road - Muthaiga,1/5/2025 23:15,57,81
Uhuru Highway - Haile Selassie,1/5/2025 23:15,50,122
Waiyaki Way - Westlands,1/5/2025 23:15,48,88
Ngong Road - Adams Arcade,1/5/2025 23:15,59,67
Jogoo Road - City Stadium,1/5/2025 23:15,54,86
Thika Road - Muthaiga,1/5/2025 23:30,52,93
Uhuru Highway - Haile Selassie,1/5/2025 23:30,61,109
Waiyaki Way - Westlands,1/5/2025 23:30,59,97
Ngong Road - Adams Arcade,1/5/2025 23:30,52,100
Jogoo Road - City Stadium,1/5/2025 23:30,39,88
Thika Road - Muthaiga,1/5/2025 23:45,61,80
Uhuru Highway - Haile Selassie,1/5/2025 23:45,37,118
Waiyaki Way - Westlands,1/5/2025 23:45,51,99
Ngong Road - Adams Arcade,1/5/2025 23:45,55,80
Jogoo Road - City Stadium,1/5/2025 23:45,58,101
Thika Road - Muthaiga,1/6/2025 0:00,67,86
Uhuru Highway - Haile Selassie,1/6/2025 0:00,65,134
Waiyaki Way - Westlands,1/6/2025 0:00,47,83
Ngong Road - Adams Arcade,1/6/2025 0:00,48,79
Jogoo Road - City Stadium,1/6/2025 0:00,41,105
Thika Road - Muthaiga,1/6/2025 0:15,43,91
Uhuru Highway - Haile Selassie,1/6/2025 0:15,50,131
Waiyaki Way - Westlands,1/6/2025 0:15,47,100
Ngong Road - Adams Arcade,1/6/2025 0:15,22,102
Jogoo Road - City Stadium,1/6/2025 0:15,47,94
Thika Road - Muthaiga,1/6/2025 0:30,73,83
Uhuru Highway - Haile Selassie,1/6/2025 0:30,61,96
Waiyaki Way - Westlands,1/6/2025 0:30,60,105
Ngong Road - Adams Arcade,1/6/2025 0:30,39,74
Jogoo Road - City Stadium,1/6/2025 0:30,51,111
Thika Road - Muthaiga,1/6/2025 0:45,55,66
Uhuru Highway - Haile Selassie,1/6/2025 0:45,61,115
Waiyaki Way - Westlands,1/6/2025 0:45,26,89
Ngong Road - Adams Arcade,1/6/2025 0:45,35,92
Jogoo Road - City Stadium,1/6/2025 0:45,25,64
Thika Road - Muthaiga,1/6/2025 1:00,61,102
Uhuru Highway - Haile Selassie,1/6/2025 1:00,66,106
Waiyaki Way - Westlands,1/6/2025 1:00,62,109
Ngong Road - Adams Arcade,1/6/2025 1:00,44,64
Jogoo Road - City Stadium,1/6/2025 1:00,46,70
Thika Road - Muthaiga,1/6/2025 1:15,65,86
Uhuru Highway - Haile Selassie,1/6/2025 1:15,59,110
Waiyaki Way - Westlands,1/6/2025 1:15,67,110
Ngong Road - Adams Arcade,1/6/2025 1:15,37,80
Jogoo Road - City Stadium,1/6/2025 1:15,41,98
Thika Road - Muthaiga,1/6/2025 1:30,57,112
Uhuru Highway - Haile Selassie,1/6/2025 1:30,51,101
Waiyaki Way - Westlands,1/6/2025 1:30,48,110
Ngong Road - Adams Arcade,1/6/2025 1:30,58,75
Jogoo Road - City Stadium,1/6/2025 1:30,48,82
Thika Road - Muthaiga,1/6/2025 1:45,46,99
Uhuru Highway - Haile Selassie,1/6/2025 1:45,46,117
Waiyaki Way - Westlands,1/6/2025 1:45,42,112
Ngong Road - Adams Arcade,1/6/2025 1:45,53,95
Jogoo Road - City Stadium,1/6/2025 1:45,50,107
Thika Road - Muthaiga,1/6/2025 2:00,55,86
Uhuru Highway - Haile Selassie,1/6/2025 2:00,49,132
Waiyaki Way - Westlands,1/6/2025 2:00,55,84
Ngong Road - Adams Arcade,1/6/2025 2:00,37,73
Jogoo Road - City Stadium,1/6/2025 2:00,44,73
Thika Road - Muthaiga,1/6/2025 2:15,61,88
Uhuru Highway - Haile Selassie,1/6/2025 2:15,59,124
Waiyaki Way - Westlands,1/6/2025 2:15,48,97
Ngong Road - Adams Arcade,1/6/2025 2:15,55,92
Jogoo Road - City Stadium,1/6/2025 2:15,44,96
Thika Road - Muthaiga,1/6/2025 2:30,48,75
Uhuru Highway - Haile Selassie,1/6/2025 2:30,59,119
Waiyaki Way - Westlands,1/6/2025 2:30,48,108
Ngong Road - Adams Arcade,1/6/2025 2:30,41,106
Jogoo Road - City Stadium,1/6/2025 2:30,47,109
Thika Road - Muthaiga,1/6/2025 2:45,64,80
Uhuru Highway - Haile Selassie,1/6/2025 2:45,57,116
Waiyaki Way - Westlands,1/6/2025 2:45,49,101
Ngong Road - Adams Arcade,1/6/2025 2:45,54,120
